Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Carriage Downs,35.741975749999995,-78.87421059481832,Hallmark,35.74420417886274,-78.87332609445332,Gift Shop
Carriage Downs,35.741975749999995,-78.87421059481832,Mattress Firm,35.7436,-78.872489,Furniture / Home Store
Carriage Downs,35.741975749999995,-78.87421059481832,Panda Express,35.74521516813458,-78.87312869846858,Chinese Restaurant
Carriage Downs,35.741975749999995,-78.87421059481832,A.C. Moore Arts & Crafts,35.7437831,-78.8724475,Arts & Crafts Store
Carriage Downs,35.741975749999995,-78.87421059481832,Papa John's Pizza,35.74621309646121,-78.87251824508917,Pizza Place
Carriage Downs,35.741975749999995,-78.87421059481832,Belgian Cafe,35.746215,-78.87253299999999,Coffee Shop
Carriage Downs,35.741975749999995,-78.87421059481832,Kid to Kid Apex,35.7439268,-78.8732376,Boutique
Carriage Downs,35.741975749999995,-78.87421059481832,Mr. Cool,35.7436,-78.872489,Ice Cream Shop
Carriage Downs,35.741975749999995,-78.87421059481832,Cost Cutters,35.74414214,-78.87360288333333,Salon / Barbershop
Carriage Downs,35.741975749999995,-78.87421059481832,Defy Apex,35.742097,-78.871302,Gymnastics Gym
Carriage Downs,35.741975749999995,-78.87421059481832,Sprint Store,35.74310745253493,-78.87129507495047,Mobile Phone Shop
Carriage Downs,35.741975749999995,-78.87421059481832,sip cha,35.743292,-78.87128,Bubble Tea Shop
Center Heights,35.730105449999996,-78.84259262504871,Off the Grid,35.72732723015905,-78.84579854654137,Resort
Center Park,35.7308065,-78.84418042088927,Apex Community Center,35.73387401578239,-78.84611925535512,Basketball Court
Center Park,35.7308065,-78.84418042088927,Apex Recreation Center,35.73372070459666,-78.84602436987079,Gym
Center Park,35.7308065,-78.84418042088927,Off the Grid,35.72732723015905,-78.84579854654137,Resort
Charleston Village,35.762013249999995,-78.8668923062161,Charleston Village Recreation Area,35.75960963638004,-78.86953368945872,Playground
Charleston Village,35.762013249999995,-78.8668923062161,Charleston Village Pool,35.759597,-78.86959499999999,Pool
Clairmont,35.7261839,-78.84151223870434,K-Zone Academy,35.72495326261082,-78.83867214235526,Athletics & Sports
Clairmont,35.7261839,-78.84151223870434,Off the Grid,35.72732723015905,-78.84579854654137,Resort
Cooke,35.72348035,-78.8497717400563,Apex Wings,35.72375094168316,-78.84825479709764,Wings Joint
Cooke,35.72348035,-78.8497717400563,Compare Foods,35.72609899060378,-78.85098385784478,Market
Cooke,35.72348035,-78.8497717400563,Tacos Mexico Restaurant,35.72664247297349,-78.85154469603413,Mexican Restaurant
Cooke,35.72348035,-78.8497717400563,J&s Pizza,35.724445079159494,-78.84778784579066,Pizza Place
Cooke,35.72348035,-78.8497717400563,Academy for the Performing Arts,35.720828601485735,-78.84572528091653,Dance Studio
Cooke,35.72348035,-78.8497717400563,Circle K,35.7257809,-78.8510366,Convenience Store
Cooke,35.72348035,-78.8497717400563,"Yamato Steak, Seafood, & Sushi Bar",35.72366892603456,-78.84647513928276,Japanese Restaurant
Cooke,35.72348035,-78.8497717400563,Grand India Mart,35.723675,-78.847829,Grocery Store
Cooke,35.72348035,-78.8497717400563,Express Mart,35.725603,-78.850413,Convenience Store
Cooke,35.72348035,-78.8497717400563,El Taquito de Oro,35.726253509521484,-78.85057830810547,Food Truck
Creekside,35.7441596,-78.884581,Ulta Beauty – Curbside Pickup Only,35.7448663,-78.8850548,Cosmetics Shop
Creekside,35.7441596,-78.884581,European Wax Center,35.745726999704864,-78.88491319947964,Health & Beauty Service
Creekside,35.7441596,-78.884581,Sushi Iwa,35.746141683708366,-78.88467560089975,Sushi Restaurant
Creekside,35.7441596,-78.884581,Brew N Que,35.74645471563769,-78.88509888545495,BBQ Joint
Creekside,35.7441596,-78.884581,Regal Beaver Creek,35.74512,-78.882794,Movie Theater
Creekside,35.7441596,-78.884581,HomeGoods,35.74462,-78.887508,Furniture / Home Store
Creekside,35.7441596,-78.884581,Massage Envy - Apex Beaver Creek,35.744872,-78.884059,Spa
Creekside,35.7441596,-78.884581,Jay Andrews Salon & Spa,35.74570293610491,-78.88483195483856,Salon / Barbershop
Creekside,35.7441596,-78.884581,Bath & Body Works,35.745047353389786,-78.88661890660747,Cosmetics Shop
Creekside,35.7441596,-78.884581,Red Robin Gourmet Burgers and Brews,35.74630143,-78.88370271,Restaurant
Creekside,35.7441596,-78.884581,T.J. Maxx,35.7449899797501,-78.887578081469,Department Store
Creekside,35.7441596,-78.884581,Cold Stone Creamery,35.746521,-78.884762,Ice Cream Shop
Creekside,35.7441596,-78.884581,LongHorn Steakhouse,35.74687391790739,-78.88392330571845,Steakhouse
Creekside,35.7441596,-78.884581,Kirkland’s,35.74513952244723,-78.88771961655553,Furniture / Home Store
Creekside,35.7441596,-78.884581,Dollar Tree,35.74515116029687,-78.8837015533217,Discount Store
Creekside,35.7441596,-78.884581,AT&T,35.74556965384947,-78.88500362634659,Mobile Phone Shop
Creekside,35.7441596,-78.884581,Justice,35.74472970957222,-78.88670118510959,Clothing Store
Creekside,35.7441596,-78.884581,Rue 21,35.74506424272769,-78.88766980085985,Clothing Store
Creekside,35.7441596,-78.884581,DICK'S Sporting Goods,35.74493149885127,-78.8857260532294,Sporting Goods Shop
Creekside,35.7441596,-78.884581,Tuesday Morning,35.744966,-78.888521,Discount Store
Creekside,35.7441596,-78.884581,Old Navy,35.74503223968555,-78.88689382944742,Clothing Store
Creekside,35.7441596,-78.884581,Kohl's,35.7469967,-78.8815724,Department Store
Creekside,35.7441596,-78.884581,Five Below,35.744730800032464,-78.88346707002177,Miscellaneous Shop
Creekside,35.7441596,-78.884581,Slice of NY Pizza,35.74653316493744,-78.88508680834528,Pizza Place
Creekside,35.7441596,-78.884581,HobbyTown USA,35.745033280550444,-78.88422053639592,Hobby Shop
Creekside,35.7441596,-78.884581,Sultan's Deli,35.74512483007877,-78.8837344238377,Middle Eastern Restaurant
Creekside,35.7441596,-78.884581,World Of Decor,35.7450191513267,-78.88640961316035,Furniture / Home Store
Creekside,35.7441596,-78.884581,WW (Weight Watchers),35.7455101317141,-78.88455809776777,Weight Loss Center
Creekside,35.7441596,-78.884581,Yoho Asian Diner,35.745992538512304,-78.88464642843843,Asian Restaurant
Creekside,35.7441596,-78.884581,Uptown Cheapskate,35.746377804038346,-78.88497253705762,Clothing Store
Creekside,35.7441596,-78.884581,The Skin Institute,35.74646564096209,-78.88490698379096,Cosmetics Shop
Creekside,35.7441596,-78.884581,Burkes Outlet,35.74548475344773,-78.88702869415283,Outlet Store
Creekside,35.7441596,-78.884581,Quarter Note Music & Instruction,35.74503788683654,-78.8877006920727,Music Store
Damont Hills,35.723554,-78.84237511878398,Skipper's Fish Fry & Market,35.72107771603133,-78.84368256799101,Seafood Restaurant
Damont Hills,35.723554,-78.84237511878398,Fit For Life 24,35.720727784181754,-78.8447231181227,Gym
Damont Hills,35.723554,-78.84237511878398,Sweet Cheeks Bakery,35.72219834596348,-78.8443719325459,Bakery
Damont Hills,35.723554,-78.84237511878398,Hwy 55 Burgers Shakes & Fries,35.720784491989725,-78.84434558580294,American Restaurant
Damont Hills,35.723554,-78.84237511878398,Dallas Famous Chicken And Biscuits,35.720490334594004,-78.8433852097117,Fried Chicken Joint
Damont Hills,35.723554,-78.84237511878398,Academy for the Performing Arts,35.720828601485735,-78.84572528091653,Dance Studio
Damont Hills,35.723554,-78.84237511878398,Subway,35.722103143869326,-78.8440179260574,Sandwich Place
Damont Hills,35.723554,-78.84237511878398,J&s Pizza,35.724445079159494,-78.84778784579066,Pizza Place
Damont Hills,35.723554,-78.84237511878398,Domino's Pizza,35.7196928,-78.8445631,Pizza Place
Damont Hills,35.723554,-78.84237511878398,Basket Tree Florist,35.719683,-78.843948,Flower Shop
Damont Hills,35.723554,-78.84237511878398,"Yamato Steak, Seafood, & Sushi Bar",35.72366892603456,-78.84647513928276,Japanese Restaurant
Damont Hills,35.723554,-78.84237511878398,Dunkin',35.721023175463074,-78.84446361717931,Donut Shop
Damont Hills,35.723554,-78.84237511878398,K-Zone Academy,35.72495326261082,-78.83867214235526,Athletics & Sports
Damont Hills,35.723554,-78.84237511878398,Big Mikes BBQ,35.720081,-78.844379,BBQ Joint
Damont Hills,35.723554,-78.84237511878398,CashPoints® ATM,35.720081,-78.844379,ATM
Damont Hills,35.723554,-78.84237511878398,Dinner Savvy,35.719732,-78.844794,Food & Drink Shop
Damont Hills,35.723554,-78.84237511878398,Grand India Mart,35.723675,-78.847829,Grocery Store
Dogwood Acres,35.7369119,-78.85697250768399,Spinjutsu,35.73682879116101,-78.85355472564697,IT Services
Dogwood Acres,35.7369119,-78.85697250768399,Baucom Elementary Baseball Field,35.737942,-78.85256700000001,Baseball Field
Dogwood Ridge,35.73240695,-78.87888723315169,Olive Chapel pool,35.73684511720632,-78.87798628319898,Pool
Dogwood Ridge,35.73240695,-78.87888723315169,Sanders Veranda,35.731696418694526,-78.87908906928841,Wine Bar
Dogwood Ridge,35.73240695,-78.87888723315169,Town Of Apex Greenway (Town Side Trailhead),35.73070143588531,-78.87977960790177,Trail
Dogwood Ridge,35.73240695,-78.87888723315169,Beaver Creek Greenway,35.730658268961456,-78.87967267552945,Trail
Dogwood Ridge,35.73240695,-78.87888723315169,Shafer Productions,35.732558000000004,-78.883562,Art Gallery
Fairview Road,35.73632155,-78.85911466179542,Moe's Southwest Grill,35.738459036175634,-78.86293574563558,Mexican Restaurant
Fairview Road,35.73632155,-78.85911466179542,Papa Murphy's,35.7380611,-78.862701,Pizza Place
Fairview Road,35.73632155,-78.85911466179542,Harris Teeter,35.737829339017125,-78.863055325049,Supermarket
Fairview Road,35.73632155,-78.85911466179542,Rudy's Pub & Grill,35.738405132969106,-78.86335485032964,Pub
Fairview Road,35.73632155,-78.85911466179542,Sweet Spoons Frozen Yogurt,35.73836836479331,-78.86302353408847,Frozen Yogurt Shop
Fairview Road,35.73632155,-78.85911466179542,Bruegger's Bagels,35.73853026568713,-78.86265327116394,Bagel Shop
Fairview Road,35.73632155,-78.85911466179542,Starbucks,35.73778254475952,-78.86306581286999,Coffee Shop
Fairview Road,35.73632155,-78.85911466179542,Walgreens,35.7354255,-78.863677,Pharmacy
Fairview Road,35.73632155,-78.85911466179542,Redbox,35.735202759737355,-78.86327316343997,Video Store
Fairview Road,35.73632155,-78.85911466179542,Verizon,35.7367870273325,-78.86284447741673,Mobile Phone Shop
Fairview Road,35.73632155,-78.85911466179542,Shell,35.736169,-78.863453,Gas Station
Fairview Road,35.73632155,-78.85911466179542,#1 China,35.73828351947275,-78.86294018450523,Chinese Restaurant
Glendale,35.7325352,-78.8505516,Historic Downtown Apex,35.732115315368404,-78.85106799101318,Historic Site
Glendale,35.7325352,-78.8505516,Salem Street Pub,35.73121323365063,-78.85133217043675,Pub
Glendale,35.7325352,-78.8505516,Apex Outfitters,35.73256022666121,-78.85046176668995,Accessories Store
Glendale,35.7325352,-78.8505516,Scratch Kitchen and Taproom,35.732493,-78.851346,Southern / Soul Food Restaurant
Glendale,35.7325352,-78.8505516,Common Grounds Coffee House,35.732194517655735,-78.8508414630033,Coffee Shop
Glendale,35.7325352,-78.8505516,The Provincial,35.731342135170756,-78.85117137095489,American Restaurant
Glendale,35.7325352,-78.8505516,La Rancherita,35.730902329952826,-78.8513828690337,Mexican Restaurant
Glendale,35.7325352,-78.8505516,Empire Cigars The Vault,35.73202622057368,-78.85113898211485,Smoke Shop
Glendale,35.7325352,-78.8505516,Anna's Pizzeria,35.73083741761651,-78.85146254213066,Pizza Place
Glendale,35.7325352,-78.8505516,The Beer Dispensary,35.731236656098424,-78.85119264124705,Beer Store
Glendale,35.7325352,-78.8505516,All Booked Up,35.73094619474943,-78.8512440028615,Bookstore
Glendale,35.7325352,-78.8505516,Buttercream's Bakeshop,35.731264,-78.851461,Bakery
Glendale,35.7325352,-78.8505516,GreenPea Baby & Child,35.73105224277204,-78.8512812375307,Baby Store
Glendale,35.7325352,-78.8505516,Halle Cultural Arts Center,35.73271737823158,-78.85046557247529,Theater
Glendale,35.7325352,-78.8505516,Apex Trackside Skate Park,35.735757391271825,-78.84900988796646,Skate Park
Glendale,35.7325352,-78.8505516,Pizza Hut,35.733109999999996,-78.850442,Pizza Place
Glendale,35.7325352,-78.8505516,Apex Community Center,35.73387401578239,-78.84611925535512,Basketball Court
Glendale,35.7325352,-78.8505516,Sixpence Accents,35.731148,-78.850975,Furniture / Home Store
Glendale,35.7325352,-78.8505516,The Doodling Bug® Boutique,35.731148,-78.850975,Gift Shop
Glendale,35.7325352,-78.8505516,My Girlfriend's Closet,35.732303556701176,-78.85105693266478,Boutique
Glendale,35.7325352,-78.8505516,Moon & Lola,35.731148,-78.850975,Jewelry Store
Glendale,35.7325352,-78.8505516,The Apex Gallery of Custom Framing,35.731264,-78.851461,Art Gallery
Glendale,35.7325352,-78.8505516,Harmony Pilates & Yoga Studio,35.732329,-78.851151,Pilates Studio
Glendale,35.7325352,-78.8505516,Yoga Garden,35.73069925943062,-78.85132430064002,Yoga Studio
Glendale,35.7325352,-78.8505516,Lee's Tailor Shop,35.735935000377616,-78.8492920639812,Bridal Shop
Glendale,35.7325352,-78.8505516,Apex Recreation Center,35.73372070459666,-78.84602436987079,Gym
Green at Scotts Mill,35.72562915,-78.87180936908189,STMM Basketball Gym,35.72505003679837,-78.87451440789953,Basketball Court
Green at Scotts Mill,35.72562915,-78.87180936908189,AT&T,35.7238,-78.87471,Mobile Phone Shop
Green at Scotts Mill,35.72562915,-78.87180936908189,Peak Performance,35.72535,-78.87646,Gym
Green at Scotts Mill,35.72562915,-78.87180936908189,Larisa Style,35.7249969015868,-78.8765675737337,Bridal Shop
Green at Scotts Mill,35.72562915,-78.87180936908189,Parish Athletics Soccer fields,35.723815503298304,-78.87617274836325,Soccer Field
Green at Scotts Mill,35.72562915,-78.87180936908189,Graceful Correspondence,35.725043,-78.876779,Gift Shop
Greenbrier,32.499085,-84.981879,Enterprise Rent-A-Car,32.4957390837392,-84.97932448983192,Rental Car Location
Greenbrier,32.499085,-84.981879,Davo Auto Repair & Towing,32.5030845,-84.98170189999999,Automotive Shop
Groves,35.727934649999995,-78.83257770074519,XL Sports World,35.725250594614636,-78.83456552736126,Skating Rink
Groves,35.727934649999995,-78.83257770074519,Seagrove's Farm Neighborhood Park,35.72762683137516,-78.82961797812672,Park
Groves,35.727934649999995,-78.83257770074519,Apex Gymnastics,35.72528,-78.835383,Gymnastics Gym
Groves,35.727934649999995,-78.83257770074519,Seagrove's Farm Pool,35.727865,-78.827361,Pool
Haddon Hall,35.74330795,-78.86277348403576,Bottle Rev - Apex,35.739704,-78.86478779999999,Beer Store
Haddon Hall,35.74330795,-78.86277348403576,JD's Tavern,35.73926298099217,-78.86429794688364,Bar
Haddon Hall,35.74330795,-78.86277348403576,Sola Salon Studios,35.73935173,-78.86429879,Salon / Barbershop
Haddon Hall,35.74330795,-78.86277348403576,Haddon Hall Pool/Clubhouse,35.741177415773464,-78.86553207560104,Pool
Haddon Hall,35.74330795,-78.86277348403576,Planet Beach Contempo Spa,35.73942131942789,-78.86504059823969,Spa
Haddon Hall,35.74330795,-78.86277348403576,Barley & Vine,35.73936434639685,-78.86488994970983,Wine Shop
Haddon Hall,35.74330795,-78.86277348403576,Eye Care Center,35.73941636212881,-78.86528246481842,Optical Shop
Hallmark,35.7440702,-78.8733334,Panera Bread,35.74446964239309,-78.87256743017133,Bakery
Hallmark,35.7440702,-78.8733334,Chick-fil-A,35.7460566,-78.8741055,Fast Food Restaurant
Hallmark,35.7440702,-78.8733334,PetSmart,35.7433276,-78.8723765,Pet Store
Hallmark,35.7440702,-78.8733334,Beaver Creek Commons,35.74532869067302,-78.87408876263957,Shopping Mall
Hallmark,35.7440702,-78.8733334,QDOBA Mexican Eats,35.74444852586263,-78.87245893478394,Mexican Restaurant
Hallmark,35.7440702,-78.8733334,GameStop,35.74411661238942,-78.87373503886819,Video Game Store
Hallmark,35.7440702,-78.8733334,Lowe's,35.7444492,-78.8757051,Hardware Store
Hallmark,35.7440702,-78.8733334,Carrabba's Italian Grill,35.742689,-78.8702592,Italian Restaurant
Hallmark,35.7440702,-78.8733334,Noodles & Company,35.74390863723833,-78.87314558029175,Noodle House
Hallmark,35.7440702,-78.8733334,Target,35.74478839932987,-78.8779352322603,Big Box Store
Hallmark,35.7440702,-78.8733334,Chili's Grill & Bar,35.74625388,-78.87443429,Tex-Mex Restaurant
Hallmark,35.7440702,-78.8733334,Firehouse Subs,35.743979,-78.872769,Sandwich Place
Hallmark,35.7440702,-78.8733334,Goodwill Community Foundation,35.7450356917619,-78.8715265047806,Thrift / Vintage Store
Hallmark,35.7440702,-78.8733334,IHOP,35.7466608,-78.8767006,Breakfast Spot
Hallmark,35.7440702,-78.8733334,OfficeMax,35.74312,-78.872116,Paper / Office Supplies Store
Hallmark,35.7440702,-78.8733334,Starbucks,35.744803319728504,-78.87801127876843,Coffee Shop
Hallmark,35.7440702,-78.8733334,Sally Beauty,35.7436,-78.872489,Cosmetics Shop
Hallmark,35.7440702,-78.8733334,Hallmark,35.74420417886274,-78.87332609445332,Gift Shop
Hallmark,35.7440702,-78.8733334,Mattress Firm,35.7436,-78.872489,Furniture / Home Store
Hallmark,35.7440702,-78.8733334,Panda Express,35.74521516813458,-78.87312869846858,Chinese Restaurant
Hallmark,35.7440702,-78.8733334,Papa John's Pizza,35.74621309646121,-78.87251824508917,Pizza Place
Hallmark,35.7440702,-78.8733334,Mattress Firm Apex,35.74650355229228,-78.87596189975739,Mattress Store
Hallmark,35.7440702,-78.8733334,BB&T,35.746512259918504,-78.87500703334808,Bank
Hallmark,35.7440702,-78.8733334,Belgian Cafe,35.746215,-78.87253299999999,Coffee Shop
Hallmark,35.7440702,-78.8733334,A.C. Moore Arts & Crafts,35.7437831,-78.8724475,Arts & Crafts Store
Hallmark,35.7440702,-78.8733334,Clarity Vision,35.7439798,-78.87287979999999,Eye Doctor
Hallmark,35.7440702,-78.8733334,Cost Cutters,35.74414214,-78.87360288333333,Salon / Barbershop
Hallmark,35.7440702,-78.8733334,Kid to Kid Apex,35.7439268,-78.8732376,Boutique
